time,20200301,20200302,20200303,20200304,20200305,20200306,20200307,20200308,20200309,20200310,20200311,20200312,20200313,20200314,20200315,20200316,20200317,20200318,20200319,20200320,20200321,20200322,20200323,20200324,20200325,20200326,20200327,20200328,20200329,20200330,20200331,20200401,20200402,20200403,20200404,20200405,20200406,20200407,20200408,20200409,20200410,20200411,20200412,20200413,20200414,20200415,20200416,20200417,20200418,20200419,20200420,20200421,20200422,20200423,20200424,20200425,20200426,20200427,20200428,20200429,20200430,20200501,20200502,20200503,20200504,20200505,20200506,20200507,20200508,20200509,20200510,20200511,20200512,20200513,20200514,20200515,20200516,20200517,20200518,20200519,20200520,20200521,20200522,20200523,20200524,20200525,20200526,20200527,20200528,20200529,20200530,20200531,20200601,20200602,20200603,20200604,20200605,20200606,20200607,20200608,20200609
H_admit,1,0,1,1,3,4,2,1,6,9,14,7,4,9,8,10,22,18,26,47,49,37,71,72,92,108,118,140,117,153,146,187,141,179,130,133,168,142,120,109,96,64,66,84,83,76,77,80,60,47,55,55,50,51,68,30,30,57,51,35,35,38,34,32,39,29,36,26,25,15,24,27,27,20,20,23,14,8,22,6,12,10,13,11,6,8,8,7,4,9,2,8,3,2,4,4,8,4,4,3,4
H_cumulative(est),1,1,2,3,6,10,12,13,19,28,41,48,51,59,64,70,90,107,127,165,200,230,297,360,444,542,638,760,851,957,1054,1204,1274,1381,1419,1444,1494,1496,1499,1455,1405,1282,1207,1112,1065,1008,917,855,795,733,692,683,667,634,619,573,526,503,494,482,462,445,429,410,381,380,386,355,329,309,298,287,280,268,249,243,221,203,200,191,179,162,148,139,125,110,104,103,85,88,78,76,66,57,55,51,51,48,48,42,44
,,0,,,,,,,0,,,,,,,8,,,,,,,43,,,,,,,193,,,,,,,357,,,,,,,311,,,,,,,277,,,,,,,193,,,,,,,153,,,,,,,128,,,,,,,95,,,,,,,55,,,,,,,39,,,,,,,26,
D_h,0,0,0,0,0,0,0,0,0,0,0,0,1.142857143,1.142857143,1.142857143,1.142857143,1.142857143,1.142857143,1.142857143,6.142857143,6.142857143,6.142857143,6.142857143,6.142857143,6.142857143,6.142857143,27.57142857,27.57142857,27.57142857,27.57142857,27.57142857,27.57142857,27.57142857,51,51,51,51,51,51,51,44.42857143,44.42857143,44.42857143,44.42857143,44.42857143,44.42857143,44.42857143,39.57142857,39.57142857,39.57142857,39.57142857,39.57142857,39.57142857,39.57142857,27.57142857,27.57142857,27.57142857,27.57142857,27.57142857,27.57142857,27.57142857,21.85714286,21.85714286,21.85714286,21.85714286,21.85714286,21.85714286,21.85714286,18.28571429,18.28571429,18.28571429,18.28571429,18.28571429,18.28571429,18.28571429,13.57142857,13.57142857,13.57142857,13.57142857,13.57142857,13.57142857,13.57142857,7.857142857,7.857142857,7.857142857,7.857142857,7.857142857,7.857142857,7.857142857,5.571428571,5.571428571,5.571428571,5.571428571,5.571428571,5.571428571,5.571428571,3.714285714,3.714285714,3.714285714,3.714285714,3.714285714
,,0,,,,,,,0,,,,,,,3,,,,,,,19,,,,,,,89,,,,,,,252,,,,,,,339,,,,,,,386,,,,,,,334,,,,,,,261,,,,,,,208,,,,,,,135,,,,,,,76,,,,,,,52,,,,,,,41,
D_c,0,0,0,0,0,0,0,0,0,0,0,0,0.428571429,0.428571429,0.428571429,0.428571429,0.428571429,0.428571429,0.428571429,2.714285714,2.714285714,2.714285714,2.714285714,2.714285714,2.714285714,2.714285714,12.71428571,12.71428571,12.71428571,12.71428571,12.71428571,12.71428571,12.71428571,36,36,36,36,36,36,36,48.42857143,48.42857143,48.42857143,48.42857143,48.42857143,48.42857143,48.42857143,55.14285714,55.14285714,55.14285714,55.14285714,55.14285714,55.14285714,55.14285714,47.71428571,47.71428571,47.71428571,47.71428571,47.71428571,47.71428571,47.71428571,37.28571429,37.28571429,37.28571429,37.28571429,37.28571429,37.28571429,37.28571429,29.71428571,29.71428571,29.71428571,29.71428571,29.71428571,29.71428571,29.71428571,19.28571429,19.28571429,19.28571429,19.28571429,19.28571429,19.28571429,19.28571429,10.85714286,10.85714286,10.85714286,10.85714286,10.85714286,10.85714286,10.85714286,7.428571429,7.428571429,7.428571429,7.428571429,7.428571429,7.428571429,7.428571429,5.857142857,5.857142857,5.857142857,5.857142857,5.857142857
,,0,,,,,,,0,,,,,,,11,,,,,,,62,,,,,,,282,,,,,,,609,,,,,,,650,,,,,,,663,,,,,,,527,,,,,,,414,,,,,,,336,,,,,,,230,,,,,,,131,,,,,,,91,,,,,,,67,
